"","datetime","wtr_0","wtr_2","wtr_3","wtr_4","wtr_5","wtr_1"
"1282",2022-08-04 12:30:00,23.581,18.711,18.521,15.091,13.269,18.188
"1283",2022-08-04 13:00:00,23.773,18.711,18.711,15.378,13.269,18.239
"1284",2022-08-04 13:30:00,24.545,18.806,18.711,15.187,13.365,18.298
"1285",2022-08-04 14:00:00,24.448,18.806,18.806,15.187,13.461,18.323
"1286",2022-08-04 14:30:00,24.641,18.901,18.806,15.187,13.461,18.407
"1287",2022-08-04 15:00:00,24.158,19.092,18.806,15.378,13.365,18.474
"1288",2022-08-04 15:30:00,23.292,18.996,18.711,15.473,13.269,18.516
"1289",2022-08-04 16:00:00,23.196,19.092,18.901,15.187,13.365,18.525
"1290",2022-08-04 16:30:00,22.717,19.187,19.187,15.378,13.269,18.592
"1291",2022-08-04 17:00:00,22.333,19.092,18.806,15.473,13.365,18.634
"1292",2022-08-04 17:30:00,22.046,19.092,18.806,15.282,13.365,18.626
"1293",2022-08-04 18:00:00,21.378,19.187,18.806,15.282,13.365,18.659
"1294",2022-08-04 18:30:00,20.043,19.092,18.711,14.996,13.173,18.684
"1295",2022-08-04 19:00:00,18.996,18.806,18.616,15.282,13.269,18.659
"1296",2022-08-04 19:30:00,18.806,18.711,18.616,14.9,13.173,18.609
"1297",2022-08-04 20:00:00,18.806,18.711,18.616,14.996,13.365,18.533
"1298",2022-08-04 20:30:00,18.426,18.711,18.616,15.187,13.365,18.483
"1299",2022-08-04 21:00:00,18.521,18.616,18.521,15.187,13.269,18.441
"1300",2022-08-04 21:30:00,18.426,18.616,18.521,14.996,13.365,18.39
"1301",2022-08-04 22:00:00,17.95,18.521,18.521,15.378,13.076,18.357
"1302",2022-08-04 22:30:00,17.95,18.521,18.521,14.996,13.365,18.289
"1303",2022-08-04 23:00:00,17.665,18.426,18.521,15.091,13.365,18.264
"1304",2022-08-04 23:30:00,17.95,18.426,18.426,15.187,13.173,18.214
"1305",2022-08-05 00:00:00,18.14,18.426,18.426,15.282,13.269,18.18
"1306",2022-08-05 00:30:00,17.95,18.331,18.331,15.187,13.269,18.112
"1307",2022-08-05 01:00:00,17.76,18.331,18.331,15.091,13.365,18.096
"1308",2022-08-05 01:30:00,18.045,18.236,18.331,14.996,13.269,18.054
"1309",2022-08-05 02:00:00,17.76,18.236,18.236,14.996,13.269,17.986
"1310",2022-08-05 02:30:00,17.76,18.14,18.236,15.187,13.173,17.952
"1311",2022-08-05 03:00:00,17.57,18.14,18.14,15.187,13.269,17.919
"1312",2022-08-05 03:30:00,17.855,18.14,18.14,15.091,13.269,17.893
"1313",2022-08-05 04:00:00,17.475,18.045,18.045,15.091,13.365,17.877
"1314",2022-08-05 04:30:00,17.284,18.045,18.045,15.091,13.365,17.834
"1315",2022-08-05 05:00:00,17.475,17.95,18.045,15.187,13.173,17.775
"1316",2022-08-05 05:30:00,17.475,17.95,17.95,15.282,13.173,17.775
"1317",2022-08-05 06:00:00,17.094,17.95,17.95,15.091,13.173,17.733
"1318",2022-08-05 06:30:00,17.189,17.855,17.95,15.091,13.269,17.708
"1319",2022-08-05 07:00:00,17.284,17.855,17.855,15.091,13.269,17.683
"1320",2022-08-05 07:30:00,17.284,17.855,17.855,15.187,13.269,17.649
"1321",2022-08-05 08:00:00,17.76,17.855,17.855,15.187,13.269,17.623
"1322",2022-08-05 08:30:00,17.855,17.76,17.855,15.187,13.269,17.564
"1323",2022-08-05 09:00:00,17.665,17.76,17.855,15.187,13.365,17.531
"1324",2022-08-05 09:30:00,17.76,17.76,17.855,15.091,13.269,17.514
"1325",2022-08-05 10:00:00,17.855,18.045,18.14,15.187,13.365,17.547
"1326",2022-08-05 10:30:00,19.758,17.855,17.95,15.187,13.365,17.556
"1327",2022-08-05 11:00:00,20.138,17.95,18.045,15.282,13.269,17.581
"1328",2022-08-05 11:30:00,21.091,17.95,18.045,15.473,13.365,17.59
"1329",2022-08-05 12:00:00,20.71,17.95,18.045,15.187,13.461,17.598
"1330",2022-08-05 12:30:00,23.966,18.14,18.426,15.282,13.558,17.699
"1331",2022-08-05 13:00:00,23.869,18.236,18.236,15.378,13.461,17.683
"1332",2022-08-05 13:30:00,25.028,18.331,18.331,15.473,13.558,17.708
"1333",2022-08-05 14:00:00,25.028,18.331,18.331,15.473,13.558,17.818
"1334",2022-08-05 14:30:00,25.319,18.426,18.236,15.569,13.558,17.885
"1335",2022-08-05 15:00:00,24.931,18.426,18.331,15.378,13.654,17.919
"1336",2022-08-05 15:30:00,24.931,18.521,18.331,15.569,13.558,17.986
"1337",2022-08-05 16:00:00,24.158,18.521,18.331,15.569,13.654,17.995
"1338",2022-08-05 16:30:00,23.869,18.521,18.331,15.378,13.558,18.054
"1339",2022-08-05 17:00:00,24.351,18.426,18.236,15.473,13.558,18.129
"1340",2022-08-05 17:30:00,23.773,18.331,18.236,15.378,13.558,18.188
"1341",2022-08-05 18:00:00,21.855,18.331,18.426,15.664,13.558,18.205
"1342",2022-08-05 18:30:00,21.473,18.426,18.236,15.569,13.461,18.146
"1343",2022-08-05 19:00:00,19.662,18.236,18.045,15.378,13.461,18.357
"1344",2022-08-05 19:30:00,18.996,18.14,18.045,15.378,13.558,18.171
"1345",2022-08-05 20:00:00,18.236,18.236,18.045,15.378,13.365,18.239
"1346",2022-08-05 20:30:00,18.045,18.14,18.045,15.282,13.365,18.188
"1347",2022-08-05 21:00:00,17.855,18.14,18.045,15.76,13.269,18.163
"1348",2022-08-05 21:30:00,17.95,18.14,18.045,15.187,13.558,18.188
"1349",2022-08-05 22:00:00,17.855,18.14,17.95,15.473,13.269,18.188
"1350",2022-08-05 22:30:00,17.76,18.14,17.95,15.091,13.461,18.34
"1351",2022-08-05 23:00:00,18.14,18.14,17.95,15.378,13.461,18.34
"1352",2022-08-05 23:30:00,17.855,18.14,17.95,15.282,13.558,18.188
"1353",2022-08-06 00:00:00,17.665,18.14,17.95,15.473,13.365,18.18
"1354",2022-08-06 00:30:00,17.094,18.14,17.95,15.091,13.558,18.138
"1355",2022-08-06 01:00:00,16.903,18.14,17.95,15.473,13.365,18.087
"1356",2022-08-06 01:30:00,16.808,18.14,17.95,15.378,13.461,18.011
"1357",2022-08-06 02:00:00,16.713,18.14,17.95,15.378,13.558,17.969
"1358",2022-08-06 02:30:00,16.618,18.14,17.95,15.378,13.461,17.936
"1359",2022-08-06 03:00:00,16.618,18.045,17.95,15.187,13.365,17.893
"1360",2022-08-06 03:30:00,16.523,18.045,17.855,15.378,13.461,17.851
"1361",2022-08-06 04:00:00,17.189,18.045,17.95,15.473,13.365,17.801
"1362",2022-08-06 04:30:00,17.379,17.95,18.045,15.282,13.269,17.792
"1363",2022-08-06 05:00:00,17.284,17.95,17.95,15.282,13.461,17.758
"1364",2022-08-06 05:30:00,16.618,17.95,17.855,15.378,13.461,17.716
"1365",2022-08-06 06:00:00,16.713,17.855,17.855,15.473,13.461,17.657
"1366",2022-08-06 06:30:00,16.427,17.855,17.855,15.378,13.365,17.64
"1367",2022-08-06 07:00:00,16.713,17.855,17.855,15.187,13.461,17.607
"1368",2022-08-06 07:30:00,16.713,17.76,17.76,15.473,13.461,17.59
"1369",2022-08-06 08:00:00,16.618,17.76,17.76,15.378,13.365,17.539
"1370",2022-08-06 08:30:00,16.713,17.76,17.76,15.378,13.461,17.522
"1371",2022-08-06 09:00:00,16.999,17.76,17.665,15.473,13.365,17.505
"1372",2022-08-06 09:30:00,17.665,17.665,17.665,15.378,13.461,17.455
"1373",2022-08-06 10:00:00,20.138,17.95,17.95,15.473,13.558,17.438
"1374",2022-08-06 10:30:00,21.378,18.14,17.95,15.569,13.558,17.488
"1375",2022-08-06 11:00:00,21.76,17.95,18.236,15.664,13.558,17.547
"1376",2022-08-06 11:30:00,22.238,18.14,18.14,15.76,13.654,17.581
"1377",2022-08-06 12:00:00,22.429,18.045,18.426,15.855,13.558,17.607
"1378",2022-08-06 12:30:00,23.869,18.236,18.14,15.473,13.75,17.699
"1379",2022-08-06 13:00:00,23.388,18.236,18.14,15.664,13.75,17.725
"1380",2022-08-06 13:30:00,24.351,18.236,18.331,15.76,13.558,17.775
"1381",2022-08-06 14:00:00,24.062,18.331,18.711,15.951,13.75,17.826
"1382",2022-08-06 14:30:00,24.545,18.331,18.711,15.76,13.75,17.919
"1383",2022-08-06 15:00:00,21.855,18.236,18.521,15.951,13.558,17.893
"1384",2022-08-06 15:30:00,20.996,18.236,18.331,15.951,13.654,18.028
"1385",2022-08-06 16:00:00,20.71,18.521,18.616,15.282,13.942,18.188
"1386",2022-08-06 16:30:00,20.901,18.521,18.521,15.76,13.75,18.23
"1387",2022-08-06 17:00:00,19.472,18.521,18.426,15.76,13.654,18.247
"1388",2022-08-06 17:30:00,22.238,18.426,18.331,15.569,13.558,18.499
"1389",2022-08-06 18:00:00,21.76,18.331,18.236,15.76,13.846,18.466
"1390",2022-08-06 18:30:00,20.901,18.331,18.236,15.855,13.846,18.256
"1391",2022-08-06 19:00:00,19.282,18.14,17.95,15.473,13.846,18.298
"1392",2022-08-06 19:30:00,18.711,18.14,17.95,15.569,13.654,18.264
"1393",2022-08-06 20:00:00,18.901,18.14,17.95,15.76,13.654,18.188
"1394",2022-08-06 20:30:00,18.14,18.045,17.95,15.951,13.365,18.146
"1395",2022-08-06 21:00:00,17.95,18.14,18.045,15.569,13.75,18.171
"1396",2022-08-06 21:30:00,18.045,18.14,17.95,15.569,13.75,18.155
"1397",2022-08-06 22:00:00,17.855,18.14,17.95,15.569,13.558,18.239
"1398",2022-08-06 22:30:00,17.665,18.14,17.855,15.664,13.558,18.205
"1399",2022-08-06 23:00:00,17.57,18.14,17.95,15.664,13.654,18.129
"1400",2022-08-06 23:30:00,17.57,18.14,17.95,15.664,13.461,18.096
"1401",2022-08-07 00:00:00,17.57,18.045,17.95,15.76,13.654,18.037
"1402",2022-08-07 00:30:00,17.475,18.14,17.95,15.378,13.654,17.986
"1403",2022-08-07 01:00:00,17.57,18.14,17.855,15.473,13.461,17.952
"1404",2022-08-07 01:30:00,17.379,18.045,17.855,15.76,13.654,17.893
"1405",2022-08-07 02:00:00,17.57,18.045,17.95,15.664,13.654,17.86
"1406",2022-08-07 02:30:00,17.284,18.045,17.95,15.76,13.558,17.818
"1407",2022-08-07 03:00:00,17.094,17.95,17.95,15.76,13.558,17.775
"1408",2022-08-07 03:30:00,17.094,17.95,17.855,15.664,13.654,17.75
"1409",2022-08-07 04:00:00,17.475,17.855,17.855,15.664,13.654,17.725
"1410",2022-08-07 04:30:00,17.475,17.855,17.95,15.473,13.654,17.691
"1411",2022-08-07 05:00:00,17.284,17.855,17.855,15.473,13.558,17.666
"1412",2022-08-07 05:30:00,16.999,17.855,17.855,15.76,13.461,17.59
"1413",2022-08-07 06:00:00,17.094,17.76,17.76,15.569,13.461,17.581
"1414",2022-08-07 06:30:00,16.903,17.76,17.76,15.473,13.558,17.581
"1415",2022-08-07 07:00:00,16.903,17.76,17.76,15.76,13.558,17.547
"1416",2022-08-07 07:30:00,16.903,17.76,17.76,15.473,13.75,17.505
"1417",2022-08-07 08:00:00,16.903,17.665,17.665,15.76,13.654,17.488
"1418",2022-08-07 08:30:00,17.379,17.665,17.665,15.664,13.558,17.471
"1419",2022-08-07 09:00:00,17.76,17.665,17.665,15.569,13.558,17.421
"1420",2022-08-07 09:30:00,17.665,17.57,17.57,15.569,13.654,17.395
"1421",2022-08-07 10:00:00,20.043,17.855,18.14,15.76,13.654,17.387
"1422",2022-08-07 10:30:00,20.329,17.855,18.331,15.855,13.654,17.446
"1423",2022-08-07 11:00:00,20.901,17.855,18.331,16.046,13.654,17.488
"1424",2022-08-07 11:30:00,21.569,17.95,18.426,16.141,13.75,17.564
"1425",2022-08-07 12:00:00,21.855,18.045,18.331,16.141,13.75,17.581
"1426",2022-08-07 12:30:00,22.908,18.045,18.521,16.046,13.846,17.598
"1427",2022-08-07 13:00:00,24.835,18.14,18.331,15.951,13.942,17.632
"1428",2022-08-07 13:30:00,24.255,18.236,18.521,16.046,13.75,17.666
"1429",2022-08-07 14:00:00,22.812,18.331,18.616,16.237,13.846,17.758
"1430",2022-08-07 14:30:00,25.222,18.331,18.331,15.855,13.942,17.902
"1431",2022-08-07 15:00:00,25.513,18.236,18.521,16.046,14.038,17.792
"1432",2022-08-07 15:30:00,21.473,18.426,18.616,16.427,13.75,18.07
"1433",2022-08-07 16:00:00,20.234,18.521,18.616,16.237,14.038,18.045
"1434",2022-08-07 16:30:00,19.853,18.521,18.521,15.855,14.038,18.096
"1435",2022-08-07 17:00:00,20.519,18.426,18.426,16.046,13.942,18.129
"1436",2022-08-07 17:30:00,20.519,18.426,18.331,15.855,13.942,18.188
"1437",2022-08-07 18:00:00,20.138,18.426,18.331,16.237,13.846,18.214
"1438",2022-08-07 18:30:00,20.043,18.331,18.236,16.141,13.942,18.247
"1439",2022-08-07 19:00:00,19.567,18.14,17.95,15.951,13.75,18.188
"1440",2022-08-07 19:30:00,19.662,18.045,17.95,15.951,13.75,18.129
"1441",2022-08-07 20:00:00,19.282,18.14,17.95,16.141,13.846,18.129
"1442",2022-08-07 20:30:00,18.996,18.045,17.95,15.951,13.846,18.214
"1443",2022-08-07 21:00:00,18.521,18.045,17.95,15.76,13.75,18.18
"1444",2022-08-07 21:30:00,18.711,18.045,17.95,15.855,13.75,18.155
"1445",2022-08-07 22:00:00,18.521,18.045,17.855,15.951,13.75,18.146
"1446",2022-08-07 22:30:00,18.236,18.045,17.855,16.237,13.75,18.146
"1447",2022-08-07 23:00:00,18.14,18.045,17.855,15.855,13.846,18.138
"1448",2022-08-07 23:30:00,18.045,18.045,17.855,15.855,13.846,18.146
"1449",2022-08-08 00:00:00,17.76,18.045,17.855,15.76,13.942,18.138
"1450",2022-08-08 00:30:00,17.76,18.045,17.855,15.951,13.654,18.23
"1451",2022-08-08 01:00:00,17.57,18.045,17.855,16.046,13.75,18.18
"1452",2022-08-08 01:30:00,17.76,18.045,17.855,15.855,13.846,18.163
"1453",2022-08-08 02:00:00,17.475,18.045,17.855,15.951,13.846,18.104
"1454",2022-08-08 02:30:00,17.475,18.045,17.855,15.951,13.846,18.045
"1455",2022-08-08 03:00:00,17.284,18.045,17.855,15.951,13.846,17.995
"1456",2022-08-08 03:30:00,17.284,18.045,17.855,15.855,13.75,17.969
"1457",2022-08-08 04:00:00,17.094,18.045,17.855,15.951,13.654,17.91
"1458",2022-08-08 04:30:00,17.094,18.045,17.855,15.855,13.75,17.868
"1459",2022-08-08 05:00:00,16.999,18.045,17.855,15.855,13.846,17.834
"1460",2022-08-08 05:30:00,16.999,17.95,17.855,15.951,13.846,17.775
"1461",2022-08-08 06:00:00,16.999,17.95,17.855,15.855,13.75,17.758
"1462",2022-08-08 06:30:00,17.189,17.95,17.855,15.951,13.75,17.75
"1463",2022-08-08 07:00:00,17.189,17.95,17.855,16.046,13.75,17.691
"1464",2022-08-08 07:30:00,16.999,17.855,17.855,15.855,13.846,17.691
"1465",2022-08-08 08:00:00,17.284,17.855,17.855,15.855,13.75,17.666
"1466",2022-08-08 08:30:00,17.76,17.855,17.855,15.951,13.75,17.64
"1467",2022-08-08 09:00:00,17.95,17.855,17.855,15.951,13.846,17.623
"1468",2022-08-08 09:30:00,17.95,17.76,17.855,15.951,13.75,17.59
"1469",2022-08-08 10:00:00,20.043,18.045,18.331,16.141,13.942,17.539
"1470",2022-08-08 10:30:00,20.615,18.045,18.426,16.141,13.942,17.632
"1471",2022-08-08 11:00:00,21.187,18.045,18.616,16.237,13.846,17.674
"1472",2022-08-08 11:30:00,21.76,18.14,18.616,16.237,13.942,17.758
"1473",2022-08-08 12:00:00,19.377,18.331,18.521,16.237,13.942,17.767
"1474",2022-08-08 12:30:00,21.282,18.331,18.616,16.713,14.038,17.742
"1475",2022-08-08 13:00:00,21.855,18.426,18.711,16.141,14.134,17.818
"1476",2022-08-08 13:30:00,23.773,18.521,18.711,16.046,14.134,17.986
"1477",2022-08-08 14:00:00,22.333,18.521,18.806,16.427,14.038,17.952
"1478",2022-08-08 14:30:00,22.908,18.521,18.806,16.427,14.134,18.02
"1479",2022-08-08 15:00:00,25.125,18.521,18.616,16.332,14.038,18.062
"1480",2022-08-08 15:30:00,23.484,18.616,18.616,16.237,14.134,18.171
"1481",2022-08-08 16:00:00,25.028,18.521,18.521,16.618,14.23,18.289
"1482",2022-08-08 16:30:00,24.738,18.426,18.521,16.427,14.134,18.441
"1483",2022-08-08 17:00:00,24.351,18.521,18.521,16.237,13.942,18.382
"1484",2022-08-08 17:30:00,23.292,18.616,18.521,16.332,14.134,18.516
"1485",2022-08-08 18:00:00,23.292,18.426,18.331,16.523,14.134,18.348
"1486",2022-08-08 18:30:00,20.424,18.616,18.331,16.237,14.23,18.525
"1487",2022-08-08 19:00:00,19.758,18.331,18.045,16.046,13.942,18.457
"1488",2022-08-08 19:30:00,19.472,18.236,18.14,16.046,14.038,18.516
"1489",2022-08-08 20:00:00,19.092,18.236,18.045,16.237,13.846,18.407
"1490",2022-08-08 20:30:00,18.996,18.331,18.045,16.237,13.942,18.357
"1491",2022-08-08 21:00:00,18.711,18.236,18.045,15.951,14.038,18.365
"1492",2022-08-08 21:30:00,18.806,18.236,18.045,15.951,14.134,18.382
"1493",2022-08-08 22:00:00,18.901,18.236,18.045,16.046,14.038,18.424
"1494",2022-08-08 22:30:00,18.331,18.236,18.045,16.046,14.038,18.457
"1495",2022-08-08 23:00:00,18.236,18.236,18.045,16.427,13.846,18.373
"1496",2022-08-08 23:30:00,18.045,18.236,18.045,16.141,13.942,18.407
"1497",2022-08-09 00:00:00,17.95,18.236,18.045,16.141,13.942,18.424
"1498",2022-08-09 00:30:00,17.76,18.236,18.045,16.046,14.038,18.449
"1499",2022-08-09 01:00:00,17.855,18.236,18.045,16.141,13.942,18.432
"1500",2022-08-09 01:30:00,17.855,18.236,18.045,16.237,13.942,18.373
"1501",2022-08-09 02:00:00,17.665,18.236,18.045,16.141,14.038,18.331
"1502",2022-08-09 02:30:00,17.76,18.236,18.045,16.141,13.942,18.264
"1503",2022-08-09 03:00:00,17.665,18.236,18.045,16.141,13.942,18.222
"1504",2022-08-09 03:30:00,17.379,18.236,18.045,16.237,13.942,18.18
"1505",2022-08-09 04:00:00,17.475,18.236,18.045,16.237,14.038,18.129
"1506",2022-08-09 04:30:00,17.379,18.331,18.045,16.141,13.942,18.112
"1507",2022-08-09 05:00:00,17.379,18.236,18.045,16.141,13.942,18.062
"1508",2022-08-09 05:30:00,17.379,18.236,18.045,16.141,13.942,18.028
"1509",2022-08-09 06:00:00,17.284,18.14,18.045,16.046,13.942,18.011
"1510",2022-08-09 06:30:00,17.475,18.14,17.95,16.332,13.942,17.978
"1511",2022-08-09 07:00:00,17.379,18.14,18.045,16.237,13.942,17.944
"1512",2022-08-09 07:30:00,17.379,18.14,18.045,16.141,13.942,17.919
"1513",2022-08-09 08:00:00,17.379,18.14,18.045,16.046,14.038,17.902
"1514",2022-08-09 08:30:00,17.379,18.14,18.045,16.141,14.038,17.885
"1515",2022-08-09 09:00:00,17.57,18.14,17.95,16.141,13.942,17.86
"1516",2022-08-09 09:30:00,17.665,18.045,18.045,16.141,13.942,17.851
"1517",2022-08-09 10:00:00,20.424,18.236,18.521,16.427,14.038,17.86
"1518",2022-08-09 10:30:00,20.805,18.331,18.616,16.523,14.038,17.952
"1519",2022-08-09 11:00:00,21.091,18.426,18.711,16.618,14.134,17.986
"1520",2022-08-09 11:30:00,21.187,18.521,18.711,16.523,14.134,18.028
"1521",2022-08-09 12:00:00,21.187,18.521,18.711,16.523,14.134,18.079
"1522",2022-08-09 12:30:00,22.717,18.521,18.711,16.618,14.23,18.087
"1523",2022-08-09 13:00:00,23.292,18.616,18.806,16.808,14.23,18.07
"1524",2022-08-09 13:30:00,22.812,18.711,18.711,16.141,14.23,18.222
"1525",2022-08-09 14:00:00,22.908,18.711,18.806,16.713,14.23,18.382
"1526",2022-08-09 14:30:00,23.677,18.711,18.996,16.427,14.325,18.323
"1527",2022-08-09 15:00:00,23.677,18.711,18.996,16.808,14.038,18.264
"1528",2022-08-09 15:30:00,21.569,18.616,18.426,16.427,14.23,18.34
"1529",2022-08-09 16:00:00,22.142,18.521,18.426,16.427,14.325,18.357
"1530",2022-08-09 16:30:00,23.388,18.616,18.521,15.951,14.421,18.533
"1531",2022-08-09 17:00:00,22.621,18.521,18.331,16.427,14.038,18.348
"1532",2022-08-09 17:30:00,22.812,18.616,18.426,16.618,14.23,18.466
"1533",2022-08-09 18:00:00,22.142,18.521,18.331,16.237,14.325,18.449
"1534",2022-08-09 18:30:00,22.333,18.521,18.426,16.618,14.134,18.483
"1535",2022-08-09 19:00:00,21.664,18.521,18.331,16.141,14.325,18.474
"1536",2022-08-09 19:30:00,21.282,18.426,18.236,16.713,14.038,18.424
"1537",2022-08-09 20:00:00,20.901,18.426,18.14,16.141,14.23,18.441
"1538",2022-08-09 20:30:00,20.805,18.426,18.236,16.046,14.23,18.457
"1539",2022-08-09 21:00:00,20.138,18.426,18.236,16.141,14.038,18.407
"1540",2022-08-09 21:30:00,20.043,18.426,18.236,16.332,14.038,18.449
"1541",2022-08-09 22:00:00,20.043,18.426,18.236,16.427,14.134,18.441
"1542",2022-08-09 22:30:00,19.853,18.426,18.236,16.523,14.134,18.457
"1543",2022-08-09 23:00:00,19.472,18.426,18.236,16.237,14.23,18.432
"1544",2022-08-09 23:30:00,19.377,18.426,18.236,16.523,14.134,18.407
"1545",2022-08-10 00:00:00,19.472,18.426,18.236,16.237,14.038,18.415
"1546",2022-08-10 00:30:00,19.282,18.426,18.236,16.332,14.134,18.474
"1547",2022-08-10 01:00:00,19.187,18.426,18.236,16.237,14.134,18.457
"1548",2022-08-10 01:30:00,19.377,18.426,18.236,16.237,14.134,18.407
"1549",2022-08-10 02:00:00,19.187,18.521,18.236,16.046,14.134,18.399
"1550",2022-08-10 02:30:00,18.901,18.426,18.14,16.523,14.038,18.449
"1551",2022-08-10 03:00:00,18.901,18.426,18.236,16.046,14.134,18.424
"1552",2022-08-10 03:30:00,18.521,18.426,18.236,16.332,13.942,18.449
"1553",2022-08-10 04:00:00,18.996,18.426,18.236,16.332,14.23,18.415
"1554",2022-08-10 04:30:00,18.996,18.426,18.236,16.237,14.23,18.407
"1555",2022-08-10 05:00:00,18.711,18.426,18.236,16.618,14.038,18.399
"1556",2022-08-10 05:30:00,18.806,18.426,18.14,16.237,14.134,18.399
"1557",2022-08-10 06:00:00,18.806,18.426,18.14,16.046,14.134,18.432
"1558",2022-08-10 06:30:00,18.711,18.426,18.14,16.427,14.134,18.441
"1559",2022-08-10 07:00:00,18.521,18.426,18.236,16.237,14.134,18.415
"1560",2022-08-10 07:30:00,18.616,18.426,18.236,16.427,14.038,18.474
"1561",2022-08-10 08:00:00,18.806,18.426,18.331,16.332,14.23,18.432
"1562",2022-08-10 08:30:00,19.092,18.521,18.331,16.332,14.23,18.483
"1563",2022-08-10 09:00:00,19.282,18.426,18.236,16.427,14.23,18.441
"1564",2022-08-10 09:30:00,19.948,18.521,18.331,16.523,14.038,18.466
"1565",2022-08-10 10:00:00,19.662,18.521,18.331,16.141,14.038,18.508
"1566",2022-08-10 10:30:00,20.329,18.521,18.331,16.237,14.23,18.525
"1567",2022-08-10 11:00:00,20.234,18.521,18.331,16.237,14.134,18.533
"1568",2022-08-10 11:30:00,20.805,18.616,18.426,16.332,14.23,18.516
"1569",2022-08-10 12:00:00,20.329,18.616,18.426,16.332,14.134,18.55
"1570",2022-08-10 12:30:00,21.664,18.711,18.521,16.523,14.23,18.584
"1571",2022-08-10 13:00:00,21.951,18.711,18.616,16.427,14.23,18.642
"1572",2022-08-10 13:30:00,22.717,18.806,18.806,16.618,14.325,18.617
"1573",2022-08-10 14:00:00,23.1,18.996,18.806,16.618,14.325,18.651
"1574",2022-08-10 14:30:00,21.282,18.711,18.521,16.427,14.23,18.71
"1575",2022-08-10 15:00:00,20.234,18.616,18.331,16.427,14.134,18.659
"1576",2022-08-10 15:30:00,19.948,18.616,18.426,16.141,14.23,18.567
"1577",2022-08-10 16:00:00,20.519,18.616,18.426,16.427,14.23,18.642
"1578",2022-08-10 16:30:00,20.901,18.711,18.426,16.427,14.23,18.668
"1579",2022-08-10 17:00:00,20.71,18.711,18.426,16.427,14.23,18.718
"1580",2022-08-10 17:30:00,21.091,18.711,18.521,16.427,14.23,18.752
"1581",2022-08-10 18:00:00,22.429,18.806,18.616,16.427,14.325,18.768
"1582",2022-08-10 18:30:00,20.71,18.711,18.521,16.427,14.23,18.768
"1583",2022-08-10 19:00:00,20.805,18.711,18.426,16.523,14.23,18.752
"1584",2022-08-10 19:30:00,20.138,18.711,18.331,16.237,14.23,18.718
"1585",2022-08-10 20:00:00,19.567,18.616,18.331,16.332,14.134,18.726
"1586",2022-08-10 20:30:00,19.377,18.616,18.331,16.332,14.23,18.693
"1587",2022-08-10 21:00:00,19.092,18.616,18.426,16.332,14.23,18.684
"1588",2022-08-10 21:30:00,18.996,18.616,18.331,16.427,14.134,18.693
"1589",2022-08-10 22:00:00,18.806,18.616,18.331,16.332,14.23,18.735
"1590",2022-08-10 22:30:00,18.711,18.616,18.331,16.427,14.23,18.735
"1591",2022-08-10 23:00:00,18.616,18.616,18.236,16.332,14.23,18.701
"1592",2022-08-10 23:30:00,18.331,18.616,18.236,16.237,14.23,18.71
"1593",2022-08-11 00:00:00,18.331,18.616,18.236,16.237,14.134,18.668
"1594",2022-08-11 00:30:00,18.236,18.616,18.331,16.332,14.134,18.676
"1595",2022-08-11 01:00:00,18.236,18.616,18.331,16.427,14.134,18.726
"1596",2022-08-11 01:30:00,18.236,18.616,18.331,16.332,14.23,18.693
"1597",2022-08-11 02:00:00,18.045,18.616,18.331,16.237,14.23,18.701
"1598",2022-08-11 02:30:00,18.045,18.616,18.331,16.332,14.23,18.668
"1599",2022-08-11 03:00:00,18.045,18.616,18.331,16.427,14.134,18.617
"1600",2022-08-11 03:30:00,17.855,18.616,18.236,16.427,14.23,18.575
"1601",2022-08-11 04:00:00,17.95,18.616,18.236,16.332,14.134,18.55
"1602",2022-08-11 04:30:00,17.95,18.616,18.236,16.237,14.134,18.499
